epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase
35,q_low,1667,1.50947,0.012981,0.819532,1.47855,1.58941,0.785025,0.914911,0.794433,0.253008,-0.00518263,1.08714,1.01852,0.959447,0.506762,0.301722
35,q_mid,1666,1.35629,0.0129986,0.825581,1.39821,1.5531,0.919202,0.913876,0.789947,0.326244,0.00145718,1.08599,1.02253,0.960843,0.556429,0.301536
35,q_high,1667,1.5345,0.0129128,0.845106,1.42668,1.57249,0.937128,0.909054,0.782691,0.324085,-0.0075203,1.07144,1.01645,0.960319,0.57652,0.285919
35,q_low_mchirp_low,1241,1.41599,0.0129875,0.822902,1.48532,1.58298,0.575577,0.914599,0.793978,0.246828,-0.0110264,1.12195,1.01291,0.951984,0.47959,0.304098
35,q_low_mchirp_high,426,1.78178,0.0129619,0.809712,1.45884,1.60815,-0.525202,0.915709,0.795765,0.271091,0.0100853,1.41691,1.03553,0.980978,0.561972,0.293926
35,q_high_mchirp_low,544,0.80825,0.0151715,0.85635,1.46841,1.58869,0.898278,0.856052,0.767573,0.244104,-0.0115627,0.910285,0.981259,0.959452,0.388121,0.300433
35,q_high_mchirp_high,1123,1.88631,0.0118186,0.839659,1.40646,1.56464,0.736241,0.933557,0.789708,0.36328,-0.00578166,1.19239,1.02854,0.960735,0.632981,0.272288
40,full,5000,1.03744,0.012911,0.826747,1.84208,1.57771,0.95741,0.914204,0.792673,-0.308983,-0.0153111,0.985795,0.972258,0.922823,1.08768,0.168802
40,snr_low,1667,1.44789,0.0145829,0.812621,1.8656,1.53497,0.911233,0.876132,-0.870877,-0.385697,-0.0266155,0.964166,0.949851,1.37772,0.986742,0.199095
40,snr_mid,1666,0.903706,0.0123384,0.915715,1.88029,1.59156,0.975967,0.929973,-1.05983,-0.353022,-0.00924092,0.995992,0.977641,1.76217,1.13065,0.15211
40,snr_high,1667,0.760645,0.0118113,0.751959,1.78038,1.6066,0.983099,0.935905,-0.528542,-0.189064,-0.0110903,0.996133,0.988647,1.22167,1.11024,0.137839
40,mchirp_low,2500,0.871077,0.0134803,0.840321,1.8894,1.57473,0.867246,0.901163,0.781298,-0.404114,-0.0197142,1.02967,0.967675,0.936714,0.82186,0.131615
40,mchirp_high,2500,1.2038,0.0123417,0.813174,1.79477,1.58069,0.854797,0.92727,0.803895,-0.212519,-0.0114493,1.03679,0.976761,0.908735,1.2112,0.196497
40,merger_early,2500,1.01899,0.0136662,0.836409,1.94824,1.5916,0.960056,0.605972,0.782532,-0.357462,-0.0227509,0.985825,1.10458,0.935495,0.833085,0.142355
40,merger_late,2500,1.05588,0.0121558,0.817085,1.73592,1.56381,0.954785,0.710233,0.802542,-0.258601,-0.00784846,0.985646,0.975432,0.910342,1.2972,0.187145
40,q_low,1667,0.91912,0.0129917,0.809583,1.93219,1.59881,0.894641,0.913637,0.799998,-0.449212,-0.0229253,1.03493,0.974344,0.92637,1.03776,0.143573
40,q_mid,1666,0.985703,0.0128835,0.820523,1.80657,1.57121,0.955644,0.915095,0.793392,-0.268107,-0.0184402,1.01734,0.974264,0.923223,1.12185,0.163903
40,q_high,1667,1.20746,0.0128578,0.850132,1.78747,1.5631,0.958912,0.913788,0.784275,-0.209747,-0.00479863,0.996338,0.967804,0.919203,1.08684,0.19477
40,q_low_mchirp_low,1241,0.882916,0.0128853,0.817566,1.94077,1.58322,0.780731,0.915292,0.796732,-0.456773,-0.0210364,1.11168,0.970063,0.924557,0.906942,0.126864
40,q_low_mchirp_high,426,1.02459,0.0133019,0.786327,1.90719,1.64424,0.327426,0.908545,0.809565,-0.427997,-0.0292301,1.2398,0.987133,0.931582,1.2669,0.180153
40,q_high_mchirp_low,544,0.89242,0.0144354,0.870565,1.87195,1.57703,0.91206,0.875764,0.762473,-0.361538,-0.00672935,0.91623,0.952494,0.93914,0.626015,0.130137
