epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase
30,q_high_mchirp_high,1123,2.39257,0.0129267,0.947251,1.44757,1.5728,0.478845,0.914927,0.733635,0.137403,-0.0128411,1.03998,0.973439,0.880842,1.05886,1.02681
35,full,5000,1.71597,0.0150635,0.929217,1.44268,1.57701,0.882624,0.868871,0.742326,0.127599,-0.0134642,0.927928,0.967878,0.899865,1.00607,1.03952
35,snr_low,1667,2.5295,0.0183511,0.863361,1.45139,1.58485,0.756317,0.790431,-1.02701,0.113417,-0.0732932,0.835562,0.940045,1.34098,1.00075,1.08223
35,snr_mid,1666,1.53099,0.0142298,0.995113,1.46169,1.58101,0.924559,0.892287,-1.45607,0.108228,0.00284809,0.942474,0.978375,1.83458,1.0108,1.0232
35,snr_high,1667,1.08731,0.0126091,0.929218,1.41497,1.56518,0.96225,0.922789,-1.29674,0.160886,0.0252048,0.993368,0.984286,1.3938,1.00641,1.01525
35,mchirp_low,2500,1.39725,0.0168919,0.951683,1.44936,1.58145,0.675066,0.827571,0.729925,0.124741,-0.0221435,0.967536,0.960259,0.90997,1.00592,1.02987
35,mchirp_high,2500,2.03469,0.0132352,0.906752,1.436,1.57257,0.576855,0.910292,0.754556,0.130427,-0.00536202,1.02185,0.974574,0.889452,1.00626,1.04924
35,merger_early,2500,1.71748,0.0151493,0.938818,1.451,1.56659,0.879996,0.460416,0.729814,0.128175,0.00463358,0.92566,1.11321,0.906873,0.976618,1.02696
35,merger_late,2500,1.71446,0.0149777,0.919616,1.43435,1.58744,0.88521,0.498585,0.754501,0.126989,-0.0319824,0.92939,1.10654,0.893007,1.03551,1.05178
35,q_low,1667,1.46181,0.0147239,0.905774,1.44546,1.58582,0.775328,0.879651,0.751186,0.12201,-0.00428283,1.02372,0.969368,0.912078,1.01944,1.02321
35,q_mid,1666,1.59321,0.0154095,0.921315,1.42601,1.56354,0.879696,0.859451,0.752232,0.144596,-0.0174702,0.974364,0.965358,0.895505,0.996076,1.05002
35,q_high,1667,2.09282,0.0150574,0.960558,1.45656,1.58168,0.870107,0.867167,0.722915,0.116309,-0.0192022,0.918954,0.968677,0.892143,1.00219,1.04556
35,q_low_mchirp_low,1241,1.38685,0.0151472,0.916838,1.45614,1.60452,0.556048,0.869402,0.746764,0.124178,-0.0329465,1.07482,0.967884,0.909256,1.01018,1.02505
35,q_low_mchirp_high,426,1.68015,0.0134908,0.873544,1.41433,1.53133,-0.591442,0.910134,0.764142,0.113718,0.0745953,1.56074,0.974217,0.920237,1.04877,1.01741
35,q_high_mchirp_low,544,1.50774,0.0196006,1.00338,1.43539,1.55738,0.69454,0.761105,0.690171,0.133314,0.00814944,0.868292,0.943847,0.90542,1.01805,1.02163
35,q_high_mchirp_high,1123,2.37624,0.0128566,0.939814,1.46682,1.59345,0.486925,0.916424,0.73812,0.107974,-0.032758,1.0427,0.976339,0.884186,0.994322,1.05674
40,full,5000,1.72203,0.0151792,0.930781,1.43868,1.57554,0.880936,0.867379,0.742633,0.12809,-0.00946734,0.92831,0.965182,0.893243,1.0428,0.981209
40,snr_low,1667,2.54407,0.0185063,0.894256,1.45928,1.58527,0.751987,0.787939,-1.16296,0.0997593,-0.0726675,0.833952,0.936018,1.35517,1.039,1.01965
40,snr_mid,1666,1.5344,0.0142739,0.984636,1.44418,1.57478,0.923841,0.892005,-1.40561,0.1263,0.0107446,0.942783,0.975875,1.82549,1.04693,0.965698
40,snr_high,1667,1.0875,0.0127568,0.913484,1.41257,1.56656,0.96213,0.921065,-1.20705,0.158011,0.0284517,0.994726,0.982758,1.37256,1.0424,0.960015
40,mchirp_low,2500,1.38346,0.0169935,0.951407,1.44411,1.57408,0.68359,0.82647,0.731139,0.126454,-0.00935509,0.967353,0.957087,0.905253,1.04223,0.972582
40,mchirp_high,2500,2.0606,0.0133649,0.910155,1.43324,1.57699,0.563365,0.908408,0.753967,0.129676,-0.0100792,1.02516,0.972492,0.880984,1.04339,0.989362
40,merger_early,2500,1.72976,0.0152225,0.939881,1.44755,1.56639,0.877323,0.454273,0.730388,0.127685,0.00594504,0.925959,1.10787,0.900798,1.02132,0.969536
40,merger_late,2500,1.7143,0.0151358,0.921682,1.4298,1.58469,0.884497,0.492883,0.754547,0.128498,-0.025253,0.929801,1.10901,0.885855,1.06455,0.992606
40,q_low,1667,1.45671,0.0148503,0.909716,1.43605,1.58341,0.777318,0.878131,0.749968,0.1304,0.000689101,1.02463,0.967478,0.90687,1.053,0.966232
40,q_mid,1666,1.59574,0.0155543,0.925219,1.43501,1.55876,0.877968,0.856895,0.75217,0.128582,-0.00768688,0.975129,0.962781,0.887959,1.03955,0.98907
40,q_high,1667,2.11356,0.0151331,0.957406,1.44497,1.58444,0.867009,0.86677,0.725149,0.125233,-0.0219407,0.919474,0.965046,0.884954,1.03556,0.988587
40,q_low_mchirp_low,1241,1.37504,0.0152634,0.919444,1.44791,1.59753,0.565228,0.867932,0.745411,0.132223,-0.0214621,1.07534,0.96562,0.904483,1.04612,0.965807
40,q_low_mchirp_high,426,1.69462,0.0136467,0.881376,1.40149,1.54228,-0.612277,0.908462,0.763316,0.123201,0.0614192,1.56889,0.973356,0.913781,1.0749,0.963849
