epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_ra,mae_declination,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_ra,r2_declination,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_ra,std_ratio_declination,std_ratio_coa_phase
20,q_high,1667,1.77087,0.0490804,4.40714,1.58076,0.601092,1.55911,0.908986,-0.00228341,-3.01197,-0.0145148,-0.14977,0.00570614,1.05974,0.0203235,0.874202,0.17316,0.473695,0.143057
20,q_low_mchirp_low,1241,1.22021,0.0494103,4.22496,1.54746,0.564575,1.58536,0.612624,-0.00531835,-2.62789,0.0623645,-0.0535554,-0.00851678,1.18965,0.020086,0.877729,0.109407,0.480859,0.14103
20,q_low_mchirp_high,426,1.28163,0.0493101,4.24971,1.60896,0.610568,1.55983,-0.143831,-0.000555767,-2.74528,-0.0896987,-0.101194,0.0475778,1.48098,0.0163455,0.870146,0.111145,0.500014,0.0294144
20,q_high_mchirp_low,544,1.6095,0.0483284,4.5142,1.56827,0.618832,1.56241,0.716056,-0.000340382,-3.32882,-0.00999802,-0.197982,-0.0113623,0.936212,0.0254632,0.888879,0.234306,0.427045,0.232022
20,q_high_mchirp_high,1123,1.84904,0.0494447,4.35528,1.58681,0.592499,1.55751,0.663858,-0.0077586,-2.86487,-0.0167391,-0.126346,0.0137927,1.20713,0.0171452,0.866637,0.133626,0.493264,0.0610018
25,full,5000,1.3937,0.0493254,1.26015,1.59076,0.551691,1.56787,0.912421,-0.000246473,0.533927,-0.0278784,0.018061,0.00188305,0.960445,0.0202436,0.929412,1.0188,0.497857,0.83362
25,snr_low,1667,2.16075,0.0491586,0.836786,1.60435,0.563151,1.58476,0.798775,-0.000390553,-0.831659,-0.0340464,-0.0329747,-0.0677607,0.907186,0.0160865,1.21773,1.04899,0.437206,1.00412
25,snr_mid,1666,1.13867,0.0498548,1.39009,1.61377,0.551962,1.57421,0.95559,-0.00206004,-3.58869,-0.0635652,-0.027182,0.0145337,0.970755,0.0183479,1.83084,1.00048,0.512797,0.781024
25,snr_high,1667,0.881536,0.0489633,1.55366,1.55418,0.53996,1.54466,0.978309,0.000647905,-4.79895,0.0135617,0.106203,0.0531758,0.99974,0.0216694,1.71054,1.0057,0.534459,0.694286
25,mchirp_low,2500,1.25876,0.0493449,1.26662,1.60346,0.56528,1.57733,0.716229,0.000217844,0.528992,-0.0211833,-0.0317515,-0.0119708,0.962666,0.0224978,0.935279,1.05118,0.467919,0.843842
25,mchirp_high,2500,1.52865,0.049306,1.25368,1.57806,0.538101,1.55841,0.707463,-0.00100513,0.538765,-0.0349641,0.0663501,0.015123,1.05475,0.0175735,0.923617,0.979112,0.523989,0.823265
25,merger_early,2500,1.41695,0.05061,1.26084,1.59801,0.551671,1.56293,0.906326,-3.23362,0.522572,-0.0204749,0.021862,0.0153519,0.959723,0.0409045,0.92835,1.02187,0.499814,0.836261
25,merger_late,2500,1.37045,0.0480409,1.25946,1.58352,0.551711,1.57282,0.918443,-2.71476,0.544951,-0.0358799,0.0130987,-0.0119242,0.961107,0.0397287,0.930455,1.01588,0.496061,0.83056
25,q_low,1667,1.06487,0.0495328,1.22518,1.60213,0.548708,1.55534,0.856724,0.000704956,0.558436,-0.0144887,0.020686,0.0269366,1.016,0.0182644,0.925692,1.04934,0.489547,0.81943
25,q_mid,1666,1.36305,0.0493397,1.25115,1.59511,0.54272,1.55722,0.903082,-0.000486313,0.550585,-0.0674372,0.0232375,0.00759956,0.995961,0.0202724,0.925215,1.01873,0.502977,0.841061
25,q_high,1667,1.75317,0.0491038,1.30411,1.57505,0.563639,1.59106,0.901776,-0.00213136,0.49149,-0.00388217,0.0098457,-0.0296787,0.962773,0.0212849,0.93787,0.986944,0.500461,0.840582
25,q_low_mchirp_low,1241,1.05668,0.0495024,1.21726,1.58643,0.549243,1.56334,0.6904,0.00174762,0.571119,0.0245951,-0.00523284,0.00980994,1.06819,0.0191933,0.922104,1.06193,0.48755,0.827335
25,q_low_mchirp_high,426,1.08874,0.0496215,1.24826,1.64789,0.547147,1.53201,0.161395,-0.00401481,0.521284,-0.14567,0.0872847,0.0736875,1.36866,0.0150642,0.936019,1.00252,0.493725,0.796733
25,q_high_mchirp_low,544,1.59646,0.0486717,1.39892,1.58137,0.607312,1.61807,0.681176,-0.0141666,0.401545,-0.00754125,-0.10962,-0.0619401,0.84068,0.0260995,0.953957,1.01527,0.434148,0.863138
