epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_ra,mae_declination,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_ra,r2_declination,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_ra,std_ratio_declination,std_ratio_coa_phase
45,snr_high,1667,1.04932,0.0128076,0.901196,1.5681,0.591986,1.56018,0.966863,0.921735,-1.23143,-0.0086025,-0.0936436,0.031735,1.00382,0.988974,1.41935,0.966867,0.783867,0.965195
45,mchirp_low,2500,1.3728,0.0167453,0.951768,1.55871,0.593058,1.58586,0.69966,0.834027,0.728756,0.0188058,-0.175801,-0.0250877,0.972993,0.962446,0.894103,0.992052,0.743174,0.974725
45,mchirp_high,2500,1.99803,0.0133676,0.899906,1.56145,0.614737,1.56423,0.57754,0.905659,0.754969,-0.0216828,-0.209662,0.0114257,1.03782,0.981508,0.888645,0.981809,0.755728,0.971325
45,merger_early,2500,1.71494,0.0151659,0.94009,1.55645,0.603497,1.58054,0.880072,0.457966,0.730111,0.0104744,-0.193845,-0.00359574,0.93711,1.10163,0.897324,0.985356,0.752089,0.967422
45,merger_late,2500,1.65588,0.014947,0.911584,1.56371,0.604298,1.56955,0.890722,0.507943,0.753474,-0.0131902,-0.192686,-0.00956354,0.937613,1.11399,0.88585,0.9891,0.745265,0.978149
45,q_low,1667,1.40528,0.0150365,0.914496,1.56041,0.593217,1.58298,0.792355,0.874333,0.750203,0.0213181,-0.164598,-0.00453512,1.0386,0.976211,0.895893,0.972733,0.76085,0.971627
45,q_mid,1666,1.54923,0.0150292,0.920971,1.54154,0.610708,1.5521,0.888692,0.869244,0.75008,-0.0230094,-0.237128,0.00802997,0.981788,0.969008,0.885884,1.01713,0.75718,0.965524
45,q_high,1667,2.10165,0.0151037,0.942042,1.57828,0.607772,1.59004,0.866687,0.865556,0.724979,-0.00290747,-0.178156,-0.0232804,0.931825,0.971359,0.893069,0.972465,0.730311,0.984948
45,q_low_mchirp_low,1241,1.3572,0.015377,0.922624,1.55701,0.587003,1.5904,0.574442,0.868482,0.747381,0.0444296,-0.18219,-0.0226443,1.10582,0.972002,0.894053,0.963028,0.770252,0.980549
45,q_low_mchirp_high,426,1.54532,0.0140444,0.89082,1.5703,0.611318,1.56135,-0.369338,0.89164,0.758469,-0.0583828,-0.120683,0.0449225,1.48991,0.989226,0.901088,1.00101,0.733928,0.944218
45,q_high_mchirp_low,544,1.46981,0.0192692,1.01307,1.57661,0.595632,1.60706,0.742082,0.767116,0.683328,0.00694061,-0.111813,-0.0433571,0.820828,0.933638,0.898134,0.985369,0.68434,0.982034
45,q_high_mchirp_high,1123,2.40772,0.0130858,0.907637,1.5791,0.613653,1.5818,0.454845,0.911223,0.744322,-0.00772199,-0.21061,-0.0137352,1.086,0.985017,0.889394,0.963714,0.750849,0.984763
50,full,5000,1.68454,0.0150394,0.927096,1.56222,0.604461,1.57639,0.885336,0.86986,0.741347,-0.00350929,-0.195214,-0.00629834,0.933464,0.97344,0.889912,0.988915,0.751627,1.00627
50,snr_low,1667,2.50574,0.0181945,0.979949,1.56897,0.615018,1.5895,0.75481,0.798374,-1.57161,-0.00456686,-0.263896,-0.0780752,0.842426,0.945342,1.38437,0.994678,0.694775,1.05433
50,snr_mid,1666,1.50067,0.0140936,0.978583,1.54504,0.60591,1.57163,0.929207,0.888879,-1.36387,0.00662841,-0.234096,0.0278966,0.945425,0.984437,1.80121,1.0029,0.770017,0.968414
50,snr_high,1667,1.04709,0.0128293,0.822787,1.57265,0.592455,1.56805,0.96706,0.921329,-0.88382,-0.0124664,-0.0964897,0.0257062,0.999093,0.989866,1.38176,0.968746,0.784492,0.997279
50,mchirp_low,2500,1.36607,0.0167332,0.949545,1.56198,0.592745,1.59082,0.703027,0.833867,0.729832,0.0153627,-0.176101,-0.0270853,0.967656,0.963638,0.892505,0.993881,0.745324,1.01231
50,mchirp_high,2500,2.003,0.0133455,0.904647,1.56246,0.616176,1.56196,0.575158,0.905954,0.752703,-0.0231728,-0.214536,0.0138112,1.03253,0.982265,0.887033,0.983705,0.75786,0.999532
50,merger_early,2500,1.7168,0.0150953,0.944414,1.55864,0.605168,1.57745,0.879717,0.464024,0.728621,0.00793943,-0.201175,-0.000926117,0.932633,1.09974,0.895915,0.986715,0.753855,1.00372
50,merger_late,2500,1.65227,0.0149835,0.909777,1.56581,0.603753,1.57533,0.890884,0.502797,0.753732,-0.01562,-0.190509,-0.0118692,0.93329,1.11737,0.884064,0.991117,0.747736,1.00677
50,q_low,1667,1.38882,0.0150034,0.922038,1.56401,0.593065,1.58523,0.796243,0.874734,0.746054,0.0181982,-0.165395,-0.00333678,1.03365,0.97728,0.893832,0.974474,0.763114,1.00355
50,q_mid,1666,1.54696,0.0150022,0.923563,1.54353,0.611837,1.55226,0.888768,0.869383,0.747177,-0.0248797,-0.24129,0.00856835,0.977204,0.970022,0.884292,1.0194,0.75959,0.998622
50,q_high,1667,2.11774,0.0151125,0.935684,1.57912,0.608484,1.59166,0.865517,0.865211,0.730325,-0.00532906,-0.18106,-0.0244237,0.927393,0.972438,0.891947,0.97366,0.732078,1.01667
50,q_low_mchirp_low,1241,1.34282,0.0153419,0.929578,1.56142,0.585763,1.59818,0.582893,0.869051,0.743919,0.0411504,-0.179886,-0.0257579,1.10016,0.973133,0.892044,0.963651,0.772612,1.01529
50,q_low_mchirp_high,426,1.52285,0.0140172,0.900074,1.57155,0.614338,1.54752,-0.346917,0.891542,0.752306,-0.0610086,-0.129749,0.0581414,1.48377,0.99017,0.898884,1.00576,0.735619,0.969131
50,q_high_mchirp_low,544,1.47503,0.019316,0.988232,1.57853,0.59586,1.60798,0.742545,0.765191,0.698702,0.00298569,-0.116339,-0.0402428,0.816015,0.934695,0.897479,0.988043,0.6863,1.01553
50,q_high_mchirp_high,1123,2.42908,0.0130762,0.910229,1.57941,0.614599,1.58376,0.449148,0.911618,0.745008,-0.00939856,-0.212722,-0.0169526,1.07979,0.985749,0.88806,0.964394,0.752662,1.01604
55,full,5000,1.68762,0.0151115,0.926243,1.56262,0.605791,1.57707,0.885239,0.869037,0.741988,-0.00388459,-0.200257,-0.00705449,0.938147,0.973563,0.88943,0.976375,0.754267,1.01638
55,snr_low,1667,2.50478,0.0183691,0.910993,1.5731,0.617217,1.59367,0.75526,0.795767,-1.24074,-0.00729677,-0.274352,-0.0819477,0.845188,0.945444,1.36161,0.982056,0.696331,1.06444
55,snr_mid,1666,1.50489,0.0141528,0.973446,1.54349,0.606577,1.57226,0.928891,0.888567,-1.3566,0.0081684,-0.235947,0.0253711,0.950714,0.984668,1.79668,0.989271,0.772903,0.979351
55,snr_high,1667,1.05307,0.0128122,0.89432,1.57126,0.593581,1.56528,0.966656,0.921759,-1.19771,-0.0123594,-0.0993723,0.0295558,1.00489,0.989887,1.41303,0.957552,0.788009,1.00608
55,mchirp_low,2500,1.37461,0.0167853,0.951742,1.56161,0.595668,1.59112,0.698785,0.833656,0.729132,0.0152966,-0.184455,-0.0271844,0.970757,0.964021,0.892134,0.980313,0.748119,1.02056
55,mchirp_high,2500,2.00062,0.0134378,0.900745,1.56363,0.615915,1.56302,0.577037,0.904519,0.754669,-0.0238676,-0.216338,0.0124032,1.0391,0.982331,0.886478,0.971872,0.760375,1.01125
55,merger_early,2500,1.71737,0.0153966,0.940834,1.55919,0.604546,1.57835,0.879843,0.440566,0.730113,0.00807084,-0.198645,-0.0019239,0.937323,1.11384,0.895307,0.974015,0.757259,1.01207
55,merger_late,2500,1.65787,0.0148265,0.911652,1.56605,0.607037,1.57578,0.890566,0.518415,0.753543,-0.0165115,-0.203243,-0.0123796,0.937953,1.10646,0.883708,0.97877,0.749669,1.01876
55,q_low,1667,1.40441,0.0151222,0.915491,1.56212,0.595663,1.58371,0.792503,0.873091,0.749893,0.0198938,-0.173767,-0.00225963,1.03819,0.977221,0.893854,0.96022,0.765374,1.01337
55,q_mid,1666,1.55179,0.0150991,0.921533,1.54273,0.612472,1.55225,0.888423,0.868641,0.749886,-0.0234785,-0.245264,0.00894392,0.98189,0.970095,0.883705,1.00712,0.762445,1.0086
55,q_high,1667,2.10657,0.0151134,0.941703,1.583,0.609244,1.59522,0.866397,0.865145,0.725602,-0.00950239,-0.183862,-0.0281721,0.932163,0.972747,0.891046,0.96255,0.734931,1.02711
55,q_low_mchirp_low,1241,1.35525,0.0154596,0.923633,1.55991,0.590294,1.5975,0.575203,0.867333,0.747132,0.0411925,-0.193434,-0.025431,1.10425,0.972958,0.89215,0.950082,0.774836,1.02455
55,q_low_mchirp_high,426,1.54761,0.014139,0.891775,1.56856,0.611303,1.54355,-0.37141,0.890121,0.757983,-0.053995,-0.124341,0.0613109,1.49154,0.990373,0.898674,0.991334,0.738242,0.981231
55,q_high_mchirp_low,544,1.47881,0.0192462,1.0105,1.58294,0.596652,1.61014,0.739874,0.767884,0.685398,-0.00196548,-0.1124,-0.0415386,0.817968,0.936585,0.896166,0.974821,0.689681,1.02355
55,q_high_mchirp_high,1123,2.41067,0.0131114,0.908374,1.58303,0.615344,1.588,0.454207,0.910256,0.744273,-0.013194,-0.218812,-0.0218966,1.08711,0.985896,0.887397,0.954345,0.755238,1.02732
60,full,5000,1.68788,0.0150833,0.925465,1.56205,0.605639,1.57741,0.884591,0.869186,0.742476,-0.0038708,-0.199727,-0.00745286,0.934833,0.973855,0.888315,0.989621,0.755032,1.00661
60,snr_low,1667,2.5154,0.0182892,0.93677,1.57053,0.616621,1.59293,0.752495,0.796799,-1.36339,-0.00550403,-0.271976,-0.0815771,0.84244,0.946062,1.36878,0.996028,0.697392,1.05392
60,snr_mid,1666,1.49962,0.0141249,0.972202,1.54442,0.606621,1.57495,0.929247,0.888538,-1.34389,0.0066854,-0.23653,0.0235567,0.947103,0.984775,1.79585,1.00221,0.773756,0.969234
60,snr_high,1667,1.04852,0.0128352,0.867452,1.5712,0.593675,1.56435,0.967025,0.921211,-1.07792,-0.0126608,-0.0995572,0.0298476,1.00115,0.990074,1.4006,0.970387,0.788426,0.997271
60,mchirp_low,2500,1.36128,0.0167731,0.950159,1.56033,0.594964,1.59144,0.705958,0.833312,0.730091,0.016509,-0.18282,-0.0277272,0.967641,0.964346,0.891221,0.993637,0.748805,1.01039
60,mchirp_high,2500,2.01449,0.0133935,0.900771,1.56378,0.616313,1.56337,0.56967,0.905162,0.754692,-0.0250923,-0.21689,0.0121479,1.0357,0.982548,0.885174,0.984903,0.761214,1.00175
60,merger_early,2500,1.72289,0.0151866,0.941111,1.55752,0.60497,1.57878,0.87862,0.45553,0.730273,0.00882556,-0.200425,-0.00264116,0.934086,1.10352,0.894252,0.987284,0.757901,1.00289
60,merger_late,2500,1.65288,0.0149799,0.909819,1.56659,0.606307,1.57604,0.890488,0.505569,0.754351,-0.0172523,-0.200367,-0.0124536,0.934577,1.11702,0.882534,0.991957,0.750553,1.00829
60,q_low,1667,1.37809,0.0150569,0.916804,1.56292,0.595199,1.58526,0.798491,0.873816,0.749144,0.0183827,-0.172712,-0.00348912,1.03454,0.977783,0.892815,0.97413,0.76636,1.00383
60,q_mid,1666,1.55246,0.015047,0.921488,1.5424,0.612506,1.55325,0.888035,0.868841,0.749502,-0.0243728,-0.245164,0.00826658,0.978487,0.970396,0.88257,1.02065,0.76304,0.998337
60,q_high,1667,2.13302,0.0151459,0.938101,1.58084,0.609216,1.5937,0.863809,0.864654,0.728239,-0.00707445,-0.183433,-0.0274466,0.929006,0.972754,0.889871,0.974748,0.735635,1.01764
60,q_low_mchirp_low,1241,1.32963,0.0154037,0.925008,1.5599,0.589191,1.59847,0.58997,0.867995,0.746619,0.0414631,-0.190641,-0.0258898,1.10045,0.973681,0.891089,0.964837,0.775612,1.01494
60,q_low_mchirp_high,426,1.51928,0.0140467,0.892905,1.5717,0.612701,1.54675,-0.34851,0.891037,0.756543,-0.0612348,-0.127918,0.057932,1.48697,0.990479,0.897711,1.00287,0.739739,0.971573
60,q_high_mchirp_low,544,1.48024,0.0193156,1.00077,1.57803,0.59654,1.60898,0.743347,0.765525,0.691384,0.00348426,-0.114104,-0.0424332,0.815498,0.935951,0.895484,0.986521,0.690136,1.01298
60,q_high_mchirp_high,1123,2.44923,0.0131259,0.907744,1.5822,0.615356,1.5863,0.44079,0.91064,0.745354,-0.0122344,-0.217343,-0.0203817,1.08374,0.986046,0.886014,0.966194,0.756045,1.01807
65,full,5000,1.68711,0.0150853,0.925728,1.56252,0.605715,1.57693,0.884779,0.869197,0.742364,-0.00390087,-0.200255,-0.00694929,0.933697,0.973615,0.888218,0.983109,0.755341,0.999896
65,snr_low,1667,2.51309,0.0182917,0.948785,1.57082,0.616819,1.59221,0.753195,0.796738,-1.42123,-0.00511824,-0.273297,-0.0803511,0.842063,0.945857,1.37327,0.988962,0.697932,1.04701
65,snr_mid,1666,1.50031,0.0141299,0.973133,1.54485,0.606607,1.57497,0.929142,0.888533,-1.34416,0.00613825,-0.23675,0.0234893,0.945875,0.984561,1.79657,0.996815,0.773969,0.962578
65,snr_high,1667,1.04781,0.0128338,0.855293,1.57188,0.59372,1.56359,0.967021,0.921311,-1.02408,-0.0125995,-0.0996237,0.0302512,0.999543,0.989772,1.39428,0.963273,0.788608,0.990687
65,mchirp_low,2500,1.3635,0.0167749,0.949794,1.56127,0.595142,1.59115,0.704655,0.833342,0.730242,0.0159492,-0.183474,-0.0275643,0.967454,0.964066,0.890891,0.98761,0.749205,1.00351
65,mchirp_high,2500,2.01072,0.0133958,0.901661,1.56377,0.616289,1.56271,0.571372,0.905154,0.754319,-0.024575,-0.217294,0.0129894,1.03374,0.98234,0.885279,0.978053,0.761435,0.994822
65,merger_early,2500,1.72137,0.0152255,0.941975,1.55868,0.604924,1.57852,0.878916,0.452848,0.729996,0.00793545,-0.200539,-0.00197886,0.932903,1.10536,0.894206,0.980134,0.758369,0.995719
65,merger_late,2500,1.65285,0.0149452,0.90948,1.56636,0.606507,1.57534,0.890569,0.508163,0.754399,-0.0164065,-0.201316,-0.0121115,0.933488,1.11511,0.882386,0.986075,0.7507,1.00201
65,q_low,1667,1.38208,0.0150644,0.918011,1.56329,0.595445,1.58594,0.797574,0.873701,0.748512,0.0183215,-0.173471,-0.00428725,1.03363,0.977456,0.892516,0.967472,0.766639,0.997708
65,q_mid,1666,1.5502,0.0150544,0.922039,1.54257,0.612382,1.55281,0.888309,0.868829,0.749047,-0.0237031,-0.245702,0.00886989,0.977348,0.970129,0.882542,1.01408,0.763485,0.991384
65,q_high,1667,2.12896,0.0151372,0.937131,1.58169,0.609324,1.59201,0.864267,0.864817,0.729005,-0.00774183,-0.183725,-0.0257149,0.927791,0.972634,0.889918,0.968507,0.735842,1.01059
65,q_low_mchirp_low,1241,1.33518,0.0154094,0.926045,1.56036,0.589582,1.59814,0.586997,0.8679,0.746135,0.0410786,-0.19181,-0.02581,1.10013,0.973328,0.890716,0.95753,0.776017,1.00901
65,q_low_mchirp_high,426,1.5187,0.0140595,0.894606,1.57182,0.612526,1.55042,-0.347275,0.890861,0.755478,-0.0602586,-0.127586,0.0546859,1.48517,0.990235,0.897612,0.997881,0.739688,0.964724
65,q_high_mchirp_low,544,1.47901,0.0193097,0.997125,1.57957,0.59641,1.60947,0.742866,0.765818,0.693545,0.00229303,-0.113013,-0.0437419,0.815558,0.935867,0.895233,0.982425,0.690331,1.00547
65,q_high_mchirp_high,1123,2.44381,0.013116,0.908069,1.58272,0.61558,1.58356,0.443122,0.910743,0.745472,-0.0126473,-0.218309,-0.0171686,1.08145,0.985898,0.886158,0.959114,0.756267,1.01071
70,full,5000,1.68833,0.01509,0.925885,1.5628,0.605732,1.57722,0.884522,0.869139,0.742334,-0.00458805,-0.200357,-0.00725592,0.933619,0.974054,0.887813,0.989444,0.755603,1.00201
70,snr_low,1667,2.51624,0.0183018,0.943448,1.57063,0.616831,1.59229,0.752364,0.796585,-1.39498,-0.00546797,-0.273133,-0.0806678,0.841538,0.94626,1.37074,0.995315,0.698168,1.04951
70,snr_mid,1666,1.50017,0.0141355,0.972489,1.54521,0.60663,1.57501,0.92917,0.888476,-1.34266,0.00527147,-0.237003,0.0236158,0.945811,0.985058,1.79565,1.00276,0.774271,0.964824
70,snr_high,1667,1.04848,0.0128321,0.861747,1.57254,0.593738,1.56436,0.967027,0.921344,-1.05205,-0.0134495,-0.099838,0.0295265,0.999795,0.990186,1.39677,0.969946,0.78885,0.992447
70,mchirp_low,2500,1.36131,0.0167786,0.950176,1.56155,0.594988,1.59192,0.705976,0.833307,0.730109,0.0152828,-0.183124,-0.0281084,0.96654,0.964624,0.89062,0.99396,0.749437,1.00628
70,mchirp_high,2500,2.01535,0.0134014,0.901595,1.56404,0.616477,1.56252,0.569306,0.905072,0.754391,-0.0252838,-0.21784,0.0129181,1.03416,0.982652,0.884751,0.984279,0.761733,0.996853
70,merger_early,2500,1.7236,0.0152512,0.941811,1.55855,0.605066,1.57888,0.8785,0.451363,0.73006,0.00740854,-0.201126,-0.00230396,0.932781,1.10741,0.893761,0.986616,0.758577,0.998523
70,merger_late,2500,1.65307,0.0149288,0.90996,1.56704,0.606398,1.57556,0.890469,0.509102,0.754277,-0.0172572,-0.200927,-0.0123993,0.933451,1.11386,0.88202,0.992369,0.751,1.00345
70,q_low,1667,1.37567,0.0150765,0.917649,1.56394,0.595274,1.58584,0.798979,0.873545,0.748741,0.0171223,-0.173091,-0.00403721,1.03332,0.977876,0.892202,0.973907,0.767007,0.999692
70,q_mid,1666,1.55256,0.0150607,0.922003,1.5433,0.612521,1.5534,0.887996,0.868766,0.749205,-0.0253658,-0.245896,0.00819187,0.977173,0.970622,0.882097,1.0206,0.763612,0.993333
70,q_high,1667,2.13668,0.0151327,0.938002,1.58114,0.609406,1.5924,0.863568,0.864862,0.72852,-0.00697747,-0.184215,-0.0262205,0.927774,0.973034,0.889455,0.974502,0.736137,1.01296
70,q_low_mchirp_low,1241,1.32821,0.0154196,0.925765,1.56081,0.58925,1.59869,0.590758,0.867756,0.746304,0.0404247,-0.190958,-0.026126,1.09931,0.973757,0.890441,0.96412,0.776366,1.01104
70,q_low_mchirp_high,426,1.51394,0.014077,0.894005,1.57306,0.612821,1.5484,-0.343889,0.890669,0.755882,-0.063215,-0.128463,0.056514,1.48536,0.990634,0.897188,1.00407,0.74013,0.966101
70,q_high_mchirp_low,544,1.48263,0.0193066,0.999233,1.57863,0.596446,1.60921,0.742912,0.765969,0.692352,0.00347685,-0.113998,-0.0432667,0.814562,0.936503,0.894981,0.988567,0.690464,1.00998
70,q_high_mchirp_high,1123,2.45351,0.0131109,0.908341,1.58236,0.615685,1.58426,0.439794,0.910739,0.745316,-0.0120867,-0.218558,-0.0181521,1.08199,0.986169,0.885614,0.965054,0.756604,1.01317
75,full,5000,1.68843,0.0150878,0.926094,1.56297,0.605726,1.57727,0.884463,0.869174,0.742219,-0.00470807,-0.200364,-0.00719538,0.933027,0.973477,0.887633,0.988064,0.755816,1.00237
75,snr_low,1667,2.51704,0.018292,0.951909,1.57104,0.616694,1.59169,0.75219,0.796733,-1.43535,-0.00581795,-0.272684,-0.0800422,0.841086,0.945688,1.37357,0.994109,0.698448,1.04963
75,snr_mid,1666,1.50016,0.0141334,0.972733,1.54531,0.606725,1.57472,0.929148,0.888488,-1.34215,0.00528449,-0.237385,0.0242729,0.945166,0.984431,1.79554,1.00136,0.774513,0.965406
75,snr_high,1667,1.04799,0.0128374,0.853667,1.57254,0.593759,1.56541,0.967041,0.921292,-1.01613,-0.0134691,-0.0999318,0.0284801,0.999064,0.989653,1.39275,0.96842,0.788952,0.993178
75,mchirp_low,2500,1.36077,0.0167773,0.949941,1.56188,0.594957,1.59187,0.706289,0.83333,0.73019,0.0150682,-0.183144,-0.0277414,0.966284,0.964019,0.890423,0.992424,0.749732,1.00647
75,mchirp_high,2500,2.0161,0.0133983,0.902246,1.56406,0.616494,1.56268,0.568825,0.90512,0.754082,-0.0253061,-0.217836,0.0126748,1.03322,0.982104,0.88459,0.983065,0.761864,0.997169
75,merger_early,2500,1.72407,0.015245,0.942335,1.55871,0.605179,1.57903,0.878389,0.451634,0.729847,0.00736591,-0.201628,-0.00233513,0.932198,1.10617,0.893591,0.985105,0.758706,0.999282
75,merger_late,2500,1.65279,0.0149305,0.909852,1.56722,0.606273,1.57552,0.890462,0.509121,0.754258,-0.0174561,-0.200432,-0.0122455,0.932851,1.11403,0.881829,0.991041,0.751305,1.00353
75,q_low,1667,1.37592,0.0150733,0.918563,1.56425,0.595266,1.58553,0.799015,0.873607,0.748261,0.0168888,-0.173005,-0.00369662,1.03288,0.977341,0.891973,0.972596,0.767273,0.999905
75,q_mid,1666,1.55194,0.0150551,0.922448,1.54354,0.612536,1.55303,0.888018,0.868854,0.748847,-0.0252424,-0.246141,0.00854366,0.976627,0.970016,0.881978,1.01931,0.763857,0.993554
75,q_high,1667,2.13737,0.0151349,0.937268,1.58111,0.60938,1.59325,0.863416,0.864819,0.729024,-0.00721524,-0.184085,-0.0267344,0.927143,0.972445,0.889263,0.973059,0.736259,1.01363
75,q_low_mchirp_low,1241,1.32855,0.0154175,0.926507,1.56126,0.589157,1.59849,0.590924,0.867789,0.745938,0.0401074,-0.190765,-0.0257455,1.09902,0.973213,0.8902,0.962663,0.776712,1.01125
75,q_low_mchirp_high,426,1.51391,0.0140705,0.895421,1.57295,0.613062,1.54777,-0.344279,0.890815,0.755067,-0.0631807,-0.128664,0.0567438,1.48484,0.990121,0.896995,1.00298,0.740162,0.966052
75,q_high_mchirp_low,544,1.48135,0.01931,0.996532,1.57825,0.596502,1.61028,0.743269,0.765853,0.693889,0.00374234,-0.114322,-0.0436132,0.81438,0.935855,0.894872,0.986669,0.690682,1.00948
75,q_high_mchirp_high,1123,2.45516,0.0131125,0.908559,1.5825,0.615619,1.585,0.438956,0.91073,0.74534,-0.012569,-0.218206,-0.0187477,1.08094,0.985611,0.885396,0.963824,0.756703,1.01377
80,full,5000,1.68805,0.0150884,0.925873,1.56216,0.605777,1.57757,0.884677,0.869054,0.742347,-0.00420334,-0.200423,-0.00746009,0.934239,0.973651,0.887488,0.98896,0.755876,1.0063
80,snr_low,1667,2.51405,0.0182872,0.943283,1.56968,0.616785,1.59273,0.752961,0.796732,-1.3937,-0.00508666,-0.272571,-0.0810548,0.842173,0.945724,1.36963,0.994776,0.69842,1.05412
80,snr_mid,1666,1.5011,0.0141338,0.971912,1.54471,0.606652,1.57455,0.929114,0.888334,-1.34068,0.00605491,-0.23739,0.0242986,0.946513,0.984568,1.79492,1.00194,0.774466,0.969065
80,snr_high,1667,1.04888,0.0128435,0.862452,1.57208,0.593895,1.56542,0.966971,0.921086,-1.05496,-0.0134551,-0.100201,0.0286155,1.00032,0.990001,1.39714,0.9699,0.789191,0.99654
80,mchirp_low,2500,1.36453,0.0167844,0.950241,1.56015,0.594931,1.59178,0.70436,0.833022,0.730101,0.0163306,-0.183101,-0.0276573,0.967728,0.964171,0.890316,0.992983,0.749749,1.0103
80,mchirp_high,2500,2.01157,0.0133923,0.901506,1.56417,0.616623,1.56335,0.571012,0.905188,0.754425,-0.0255841,-0.217993,0.0120642,1.03452,0.98229,0.884412,0.984348,0.761954,1.00122
80,merger_early,2500,1.72221,0.0151877,0.941834,1.55748,0.605301,1.5786,0.878796,0.455622,0.730052,0.00854993,-0.202117,-0.00211607,0.933451,1.10336,0.893424,0.986205,0.758734,1.00303
80,merger_late,2500,1.65388,0.0149891,0.909913,1.56684,0.606253,1.57653,0.890485,0.504469,0.754311,-0.017643,-0.200055,-0.0130024,0.934019,1.11737,0.881708,0.991794,0.751434,1.00764
80,q_low,1667,1.38373,0.0150622,0.917589,1.56278,0.595162,1.58542,0.797287,0.873721,0.748786,0.0181416,-0.172731,-0.00364534,1.03422,0.97758,0.891911,0.973507,0.767338,1.00356
80,q_mid,1666,1.55132,0.0150527,0.921912,1.54308,0.612735,1.55343,0.888186,0.868645,0.749263,-0.0251817,-0.246457,0.00840632,0.977902,0.970217,0.881838,1.02007,0.763932,0.997775
80,q_high,1667,2.12902,0.0151503,0.938117,1.58061,0.609439,1.59384,0.864188,0.864546,0.728454,-0.00704429,-0.184223,-0.0274478,0.928343,0.972527,0.889027,0.973959,0.736287,1.01752
80,q_low_mchirp_low,1241,1.33612,0.0154107,0.925808,1.5591,0.589015,1.59858,0.586492,0.867896,0.746328,0.0418437,-0.190439,-0.0259402,1.1007,0.973505,0.890153,0.963869,0.776791,1.01503
80,q_low_mchirp_high,426,1.52239,0.0140467,0.893644,1.57349,0.61307,1.5471,-0.349742,0.890954,0.755986,-0.0634733,-0.128526,0.0574808,1.48602,0.990208,0.896888,1.00287,0.74013,0.968726
80,q_high_mchirp_low,544,1.48026,0.0193321,0.999412,1.5765,0.596578,1.60902,0.742594,0.764993,0.692183,0.00439139,-0.11495,-0.0425965,0.815539,0.935674,0.894677,0.986533,0.690571,1.01367
80,q_high_mchirp_high,1123,2.44329,0.0131246,0.908425,1.5826,0.61567,1.58648,0.442838,0.910732,0.745298,-0.0126304,-0.218106,-0.0203039,1.08239,0.985779,0.885141,0.965277,0.756829,1.01805
